track_id,entry_time,exit_time,duration_seconds
495,2025-12-17 15:03:07,2025-12-17 15:03:49,42.14
493,2025-12-17 15:02:57,2025-12-17 15:03:50,53.15
494,2025-12-17 15:03:03,2025-12-17 15:03:51,47.35
497,2025-12-17 15:03:48,2025-12-17 15:04:06,17.97
498,2025-12-17 15:03:50,2025-12-17 15:04:26,36.38
476,2025-12-17 14:59:53,2025-12-17 15:04:32,279.57
500,2025-12-17 15:04:16,2025-12-17 15:05:08,52.78
501,2025-12-17 15:04:34,2025-12-17 15:05:17,43.51
496,2025-12-17 15:03:32,2025-12-17 15:05:36,124.26
502,2025-12-17 15:05:00,2025-12-17 15:05:56,55.78
505,2025-12-17 15:06:05,2025-12-17 15:06:29,24.0
506,2025-12-17 15:06:16,2025-12-17 15:06:34,17.72
469,2025-12-17 14:58:49,2025-12-17 15:06:40,470.71
508,2025-12-17 15:06:31,2025-12-17 15:06:49,17.84
504,2025-12-17 15:05:36,2025-12-17 15:07:04,87.89
510,2025-12-17 15:06:47,2025-12-17 15:07:05,17.76
499,2025-12-17 15:03:53,2025-12-17 15:07:09,196.1
507,2025-12-17 15:06:21,2025-12-17 15:07:10,49.45
503,2025-12-17 15:05:18,2025-12-17 15:07:29,130.36
511,2025-12-17 15:07:13,2025-12-17 15:08:07,53.95
516,2025-12-17 15:07:49,2025-12-17 15:08:07,17.6
518,2025-12-17 15:08:22,2025-12-17 15:08:41,19.45
515,2025-12-17 15:07:44,2025-12-17 15:08:47,62.03
517,2025-12-17 15:08:18,2025-12-17 15:08:47,29.36
521,2025-12-17 15:08:32,2025-12-17 15:08:51,18.75
522,2025-12-17 15:08:34,2025-12-17 15:08:53,18.87
514,2025-12-17 15:07:44,2025-12-17 15:08:53,68.67
520,2025-12-17 15:08:25,2025-12-17 15:09:14,49.32
513,2025-12-17 15:07:21,2025-12-17 15:09:35,133.2
527,2025-12-17 15:09:31,2025-12-17 15:09:49,17.72
528,2025-12-17 15:09:33,2025-12-17 15:09:51,17.84
529,2025-12-17 15:09:33,2025-12-17 15:09:55,21.37
525,2025-12-17 15:09:07,2025-12-17 15:09:58,50.61
524,2025-12-17 15:08:57,2025-12-17 15:10:27,89.55
519,2025-12-17 15:08:22,2025-12-17 15:10:35,132.52
509,2025-12-17 15:06:32,2025-12-17 15:10:51,259.01
533,2025-12-17 15:10:34,2025-12-17 15:10:53,19.0
512,2025-12-17 15:07:13,2025-12-17 15:10:54,221.15
530,2025-12-17 15:09:36,2025-12-17 15:10:55,78.75
532,2025-12-17 15:10:23,2025-12-17 15:11:21,58.56
534,2025-12-17 15:10:51,2025-12-17 15:11:27,35.77
523,2025-12-17 15:08:44,2025-12-17 15:11:59,195.09
531,2025-12-17 15:10:22,2025-12-17 15:12:30,127.94
526,2025-12-17 15:09:28,2025-12-17 15:12:37,188.83
536,2025-12-17 15:12:19,2025-12-17 15:12:39,19.5
537,2025-12-17 15:12:35,2025-12-17 15:12:53,18.23
540,2025-12-17 15:12:49,2025-12-17 15:13:16,26.82
539,2025-12-17 15:12:47,2025-12-17 15:13:17,29.83
542,2025-12-17 15:13:16,2025-12-17 15:13:34,18.01
544,2025-12-17 15:13:20,2025-12-17 15:13:38,17.94
541,2025-12-17 15:13:04,2025-12-17 15:13:39,34.89
546,2025-12-17 15:13:45,2025-12-17 15:14:02,17.53
547,2025-12-17 15:13:45,2025-12-17 15:14:04,18.8
535,2025-12-17 15:11:39,2025-12-17 15:14:12,153.2
549,2025-12-17 15:13:55,2025-12-17 15:14:16,20.47
543,2025-12-17 15:13:19,2025-12-17 15:14:27,68.1
548,2025-12-17 15:13:55,2025-12-17 15:14:56,60.76
550,2025-12-17 15:14:40,2025-12-17 15:15:40,59.86
552,2025-12-17 15:15:25,2025-12-17 15:15:53,27.41
538,2025-12-17 15:12:35,2025-12-17 15:16:14,218.78
551,2025-12-17 15:15:06,2025-12-17 15:16:21,75.35
553,2025-12-17 15:15:27,2025-12-17 15:16:25,58.41
555,2025-12-17 15:16:06,2025-12-17 15:16:25,18.94
556,2025-12-17 15:16:07,2025-12-17 15:16:26,18.41
545,2025-12-17 15:13:33,2025-12-17 15:16:46,193.29
554,2025-12-17 15:15:40,2025-12-17 15:16:57,76.11
557,2025-12-17 15:16:25,2025-12-17 15:17:01,36.54
560,2025-12-17 15:16:34,2025-12-17 15:17:06,32.52
561,2025-12-17 15:16:44,2025-12-17 15:17:20,36.11
562,2025-12-17 15:17:05,2025-12-17 15:17:46,41.54
564,2025-12-17 15:17:51,2025-12-17 15:18:15,24.11
566,2025-12-17 15:18:00,2025-12-17 15:18:25,25.03
558,2025-12-17 15:16:29,2025-12-17 15:18:36,126.26
559,2025-12-17 15:16:31,2025-12-17 15:19:15,164.88
568,2025-12-17 15:19:05,2025-12-17 15:19:29,24.68
565,2025-12-17 15:17:58,2025-12-17 15:19:30,92.14
569,2025-12-17 15:19:24,2025-12-17 15:20:23,59.24
570,2025-12-17 15:20:02,2025-12-17 15:20:30,28.01
572,2025-12-17 15:20:29,2025-12-17 15:21:09,39.8
575,2025-12-17 15:20:45,2025-12-17 15:21:11,25.96
567,2025-12-17 15:18:43,2025-12-17 15:21:11,148.26
571,2025-12-17 15:20:02,2025-12-17 15:21:15,72.9
563,2025-12-17 15:17:35,2025-12-17 15:21:19,223.79
576,2025-12-17 15:20:49,2025-12-17 15:21:23,34.01
578,2025-12-17 15:21:24,2025-12-17 15:21:46,22.31
579,2025-12-17 15:21:32,2025-12-17 15:21:54,21.95
580,2025-12-17 15:21:34,2025-12-17 15:21:57,22.87
581,2025-12-17 15:21:53,2025-12-17 15:22:15,22.03
577,2025-12-17 15:20:57,2025-12-17 15:22:20,83.43
573,2025-12-17 15:20:36,2025-12-17 15:23:12,156.58
583,2025-12-17 15:22:22,2025-12-17 15:23:34,72.03
585,2025-12-17 15:23:41,2025-12-17 15:24:01,19.47
582,2025-12-17 15:22:20,2025-12-17 15:24:02,102.08
587,2025-12-17 15:24:15,2025-12-17 15:24:48,32.97
584,2025-12-17 15:23:34,2025-12-17 15:25:05,90.9
592,2025-12-17 15:25:18,2025-12-17 15:25:38,19.34
591,2025-12-17 15:25:18,2025-12-17 15:25:40,21.34
589,2025-12-17 15:25:13,2025-12-17 15:26:07,54.29
574,2025-12-17 15:20:36,2025-12-17 15:26:15,338.61
588,2025-12-17 15:24:29,2025-12-17 15:26:19,110.24
590,2025-12-17 15:25:16,2025-12-17 15:26:49,92.81
597,2025-12-17 15:27:27,2025-12-17 15:27:51,23.75
598,2025-12-17 15:27:29,2025-12-17 15:27:52,23.33
594,2025-12-17 15:25:44,2025-12-17 15:27:57,132.38
593,2025-12-17 15:25:22,2025-12-17 15:28:28,186.73
595,2025-12-17 15:26:35,2025-12-17 15:28:41,126.17
596,2025-12-17 15:26:54,2025-12-17 15:28:42,108.98
586,2025-12-17 15:24:11,2025-12-17 15:28:56,284.52
600,2025-12-17 15:27:34,2025-12-17 15:29:00,86.17
599,2025-12-17 15:27:32,2025-12-17 15:30:11,158.95
601,2025-12-17 15:29:14,2025-12-17 15:30:51,97.83
604,2025-12-17 15:30:53,2025-12-17 15:31:18,24.92
602,2025-12-17 15:30:19,2025-12-17 15:31:56,96.52
603,2025-12-17 15:30:28,2025-12-17 15:32:05,96.46
605,2025-12-17 15:32:06,2025-12-17 15:33:34,87.58
609,2025-12-17 15:33:21,2025-12-17 15:33:39,18.43
606,2025-12-17 15:32:46,2025-12-17 15:34:49,123.43
611,2025-12-17 15:34:21,2025-12-17 15:34:51,30.17
612,2025-12-17 15:34:46,2025-12-17 15:35:12,25.64
613,2025-12-17 15:34:49,2025-12-17 15:35:13,24.16
610,2025-12-17 15:34:21,2025-12-17 15:35:19,58.87
607,2025-12-17 15:33:03,2025-12-17 15:35:37,154.22
608,2025-12-17 15:33:04,2025-12-17 15:36:12,188.32
614,2025-12-17 15:35:42,2025-12-17 15:36:40,58.23
616,2025-12-17 15:36:20,2025-12-17 15:36:40,20.28
621,2025-12-17 15:37:06,2025-12-17 15:37:28,21.93
623,2025-12-17 15:37:21,2025-12-17 15:37:42,20.91
617,2025-12-17 15:36:46,2025-12-17 15:37:47,61.25
620,2025-12-17 15:37:06,2025-12-17 15:38:04,57.87
625,2025-12-17 15:37:50,2025-12-17 15:38:13,22.76
615,2025-12-17 15:36:18,2025-12-17 15:38:23,124.31
624,2025-12-17 15:37:25,2025-12-17 15:38:23,57.71
627,2025-12-17 15:38:12,2025-12-17 15:38:32,19.67
619,2025-12-17 15:36:52,2025-12-17 15:38:40,107.8
630,2025-12-17 15:39:36,2025-12-17 15:40:03,26.94
626,2025-12-17 15:38:01,2025-12-17 15:40:11,129.97
618,2025-12-17 15:36:51,2025-12-17 15:40:17,205.83
629,2025-12-17 15:39:18,2025-12-17 15:40:22,63.21
632,2025-12-17 15:40:02,2025-12-17 15:40:22,20.51
633,2025-12-17 15:40:17,2025-12-17 15:40:51,34.78
636,2025-12-17 15:40:40,2025-12-17 15:41:02,21.99
634,2025-12-17 15:40:29,2025-12-17 15:41:12,42.62
637,2025-12-17 15:41:01,2025-12-17 15:41:40,38.99
639,2025-12-17 15:41:56,2025-12-17 15:42:21,24.95
640,2025-12-17 15:41:59,2025-12-17 15:42:24,25.09
622,2025-12-17 15:37:12,2025-12-17 15:42:33,321.1
638,2025-12-17 15:41:15,2025-12-17 15:42:50,95.01
642,2025-12-17 15:42:38,2025-12-17 15:42:55,17.8
635,2025-12-17 15:40:39,2025-12-17 15:43:15,156.12
645,2025-12-17 15:42:57,2025-12-17 15:43:15,18.79
644,2025-12-17 15:42:53,2025-12-17 15:43:24,31.72
631,2025-12-17 15:40:01,2025-12-17 15:43:28,206.76
646,2025-12-17 15:43:38,2025-12-17 15:44:13,34.89
650,2025-12-17 15:44:11,2025-12-17 15:44:30,18.38
641,2025-12-17 15:42:00,2025-12-17 15:44:38,158.62
649,2025-12-17 15:44:01,2025-12-17 15:44:40,38.15
648,2025-12-17 15:43:59,2025-12-17 15:44:45,45.85
628,2025-12-17 15:39:15,2025-12-17 15:45:04,349.33
652,2025-12-17 15:44:47,2025-12-17 15:45:19,31.45
655,2025-12-17 15:45:29,2025-12-17 15:45:56,27.39
647,2025-12-17 15:43:45,2025-12-17 15:45:57,132.28
654,2025-12-17 15:45:21,2025-12-17 15:46:01,40.55
656,2025-12-17 15:45:38,2025-12-17 15:46:44,65.87
651,2025-12-17 15:44:41,2025-12-17 15:46:50,128.95
659,2025-12-17 15:46:54,2025-12-17 15:47:27,32.96
653,2025-12-17 15:44:59,2025-12-17 15:47:29,149.75
658,2025-12-17 15:46:53,2025-12-17 15:47:54,61.32
661,2025-12-17 15:47:35,2025-12-17 15:47:58,22.6
662,2025-12-17 15:47:38,2025-12-17 15:47:58,19.73
657,2025-12-17 15:46:18,2025-12-17 15:48:04,106.46
660,2025-12-17 15:47:01,2025-12-17 15:48:04,63.23
664,2025-12-17 15:49:01,2025-12-17 15:49:59,58.02
665,2025-12-17 15:49:22,2025-12-17 15:49:59,36.72
666,2025-12-17 15:49:41,2025-12-17 15:49:59,17.84
669,2025-12-17 15:49:48,2025-12-17 15:50:06,17.95
667,2025-12-17 15:49:43,2025-12-17 15:50:09,25.99
668,2025-12-17 15:49:48,2025-12-17 15:50:09,21.5
670,2025-12-17 15:49:48,2025-12-17 15:50:11,23.79
672,2025-12-17 15:49:53,2025-12-17 15:50:11,18.13
671,2025-12-17 15:49:49,2025-12-17 15:50:17,27.92
674,2025-12-17 15:50:22,2025-12-17 15:50:46,24.05
663,2025-12-17 15:48:20,2025-12-17 15:51:23,182.31
677,2025-12-17 15:51:14,2025-12-17 15:51:34,20.27
681,2025-12-17 15:51:51,2025-12-17 15:52:10,18.96
680,2025-12-17 15:51:49,2025-12-17 15:52:11,21.35
682,2025-12-17 15:51:56,2025-12-17 15:52:17,20.75
683,2025-12-17 15:52:01,2025-12-17 15:52:23,21.91
673,2025-12-17 15:50:17,2025-12-17 15:52:44,147.18
684,2025-12-17 15:52:31,2025-12-17 15:52:49,17.98
678,2025-12-17 15:51:19,2025-12-17 15:52:50,91.58
679,2025-12-17 15:51:46,2025-12-17 15:52:58,72.32
686,2025-12-17 15:53:04,2025-12-17 15:53:24,19.91
676,2025-12-17 15:51:10,2025-12-17 15:53:25,134.6
688,2025-12-17 15:53:25,2025-12-17 15:53:52,26.79
690,2025-12-17 15:53:43,2025-12-17 15:54:12,28.44
692,2025-12-17 15:53:59,2025-12-17 15:54:17,18.21
687,2025-12-17 15:53:14,2025-12-17 15:54:24,69.98
691,2025-12-17 15:53:45,2025-12-17 15:54:29,44.37
694,2025-12-17 15:54:25,2025-12-17 15:54:46,21.42
693,2025-12-17 15:54:19,2025-12-17 15:54:50,30.79
695,2025-12-17 15:54:25,2025-12-17 15:54:54,29.11
696,2025-12-17 15:54:41,2025-12-17 15:55:04,22.48
697,2025-12-17 15:54:49,2025-12-17 15:55:13,23.62
698,2025-12-17 15:55:07,2025-12-17 15:55:32,25.63
700,2025-12-17 15:55:42,2025-12-17 15:56:15,33.68
701,2025-12-17 15:55:45,2025-12-17 15:56:23,38.35
699,2025-12-17 15:55:19,2025-12-17 15:56:25,66.08
702,2025-12-17 15:56:18,2025-12-17 15:56:37,18.16
643,2025-12-17 15:42:50,2025-12-17 15:56:39,828.6
685,2025-12-17 15:52:33,2025-12-17 15:57:02,269.43
703,2025-12-17 15:56:40,2025-12-17 15:57:06,26.86
704,2025-12-17 15:56:41,2025-12-17 15:57:27,45.96
709,2025-12-17 15:57:27,2025-12-17 15:57:48,20.85
705,2025-12-17 15:56:44,2025-12-17 15:58:02,77.89
708,2025-12-17 15:57:12,2025-12-17 15:58:09,56.99
712,2025-12-17 15:58:09,2025-12-17 15:58:28,18.72
711,2025-12-17 15:57:54,2025-12-17 15:58:31,37.48
706,2025-12-17 15:56:50,2025-12-17 15:58:41,110.85
713,2025-12-17 15:58:13,2025-12-17 15:58:44,31.17
715,2025-12-17 15:59:15,2025-12-17 15:59:42,26.15
675,2025-12-17 15:50:28,2025-12-17 15:59:51,562.78
689,2025-12-17 15:53:31,2025-12-17 16:00:09,398.71
717,2025-12-17 15:59:49,2025-12-17 16:00:17,28.61
718,2025-12-17 16:00:10,2025-12-17 16:00:29,18.64
714,2025-12-17 15:59:13,2025-12-17 16:00:31,77.43
716,2025-12-17 15:59:49,2025-12-17 16:00:54,65.27
720,2025-12-17 16:00:59,2025-12-17 16:01:22,22.69
710,2025-12-17 15:57:40,2025-12-17 16:01:25,225.4
719,2025-12-17 16:00:27,2025-12-17 16:01:56,88.92
707,2025-12-17 15:57:05,2025-12-17 16:03:03,357.62
724,2025-12-17 16:02:30,2025-12-17 16:03:28,58.73
727,2025-12-17 16:03:13,2025-12-17 16:03:39,25.53
725,2025-12-17 16:02:30,2025-12-17 16:03:42,72.18
723,2025-12-17 16:02:23,2025-12-17 16:03:56,92.55
728,2025-12-17 16:03:34,2025-12-17 16:03:58,23.97
729,2025-12-17 16:03:59,2025-12-17 16:04:18,18.94
726,2025-12-17 16:03:09,2025-12-17 16:04:22,72.71
733,2025-12-17 16:04:32,2025-12-17 16:04:59,26.53
734,2025-12-17 16:04:35,2025-12-17 16:05:00,25.33
731,2025-12-17 16:04:30,2025-12-17 16:05:03,33.37
732,2025-12-17 16:04:31,2025-12-17 16:05:04,33.14
735,2025-12-17 16:04:41,2025-12-17 16:05:04,23.43
736,2025-12-17 16:05:52,2025-12-17 16:06:13,20.78
738,2025-12-17 16:06:07,2025-12-17 16:06:29,22.06
730,2025-12-17 16:04:23,2025-12-17 16:06:38,135.16
721,2025-12-17 16:02:08,2025-12-17 16:06:57,289.41
739,2025-12-17 16:06:39,2025-12-17 16:07:05,25.68
740,2025-12-17 16:07:32,2025-12-17 16:08:01,28.7
741,2025-12-17 16:08:16,2025-12-17 16:08:43,26.45
737,2025-12-17 16:06:06,2025-12-17 16:08:44,157.92
745,2025-12-17 16:08:53,2025-12-17 16:09:16,22.41
742,2025-12-17 16:08:16,2025-12-17 16:09:18,61.18
746,2025-12-17 16:08:57,2025-12-17 16:09:51,53.8
747,2025-12-17 16:09:26,2025-12-17 16:10:07,41.2
748,2025-12-17 16:09:50,2025-12-17 16:10:08,18.55
722,2025-12-17 16:02:19,2025-12-17 16:10:27,488.13
749,2025-12-17 16:10:16,2025-12-17 16:10:51,35.06
744,2025-12-17 16:08:51,2025-12-17 16:10:57,125.71
743,2025-12-17 16:08:45,2025-12-17 16:11:32,166.49
752,2025-12-17 16:11:15,2025-12-17 16:11:35,19.4
751,2025-12-17 16:11:03,2025-12-17 16:11:54,51.38
755,2025-12-17 16:11:57,2025-12-17 16:12:16,18.3
754,2025-12-17 16:11:46,2025-12-17 16:12:17,30.58
756,2025-12-17 16:12:25,2025-12-17 16:13:30,65.6
750,2025-12-17 16:10:30,2025-12-17 16:14:03,213.02
757,2025-12-17 16:13:41,2025-12-17 16:14:14,33.27
753,2025-12-17 16:11:35,2025-12-17 16:15:16,221.23
760,2025-12-17 16:15:06,2025-12-17 16:15:28,21.88
762,2025-12-17 16:15:26,2025-12-17 16:15:45,19.09
759,2025-12-17 16:15:05,2025-12-17 16:15:49,43.93
765,2025-12-17 16:15:29,2025-12-17 16:15:54,24.28
763,2025-12-17 16:15:29,2025-12-17 16:16:03,34.34
764,2025-12-17 16:15:29,2025-12-17 16:16:23,54.42
761,2025-12-17 16:15:17,2025-12-17 16:16:30,72.95
768,2025-12-17 16:15:58,2025-12-17 16:16:41,42.21
770,2025-12-17 16:16:20,2025-12-17 16:16:42,21.84
767,2025-12-17 16:15:41,2025-12-17 16:17:03,82.54
758,2025-12-17 16:14:17,2025-12-17 16:17:13,176.19
771,2025-12-17 16:16:45,2025-12-17 16:17:24,39.15
766,2025-12-17 16:15:34,2025-12-17 16:17:57,142.91
772,2025-12-17 16:17:26,2025-12-17 16:18:02,35.25
775,2025-12-17 16:18:24,2025-12-17 16:18:45,20.72
773,2025-12-17 16:17:32,2025-12-17 16:19:13,100.98
776,2025-12-17 16:18:58,2025-12-17 16:19:26,28.39
778,2025-12-17 16:19:05,2025-12-17 16:19:31,26.09
777,2025-12-17 16:19:04,2025-12-17 16:19:39,35.32
779,2025-12-17 16:19:20,2025-12-17 16:19:40,19.41
780,2025-12-17 16:19:54,2025-12-17 16:20:23,29.45
782,2025-12-17 16:20:26,2025-12-17 16:21:01,35.27
781,2025-12-17 16:19:55,2025-12-17 16:21:58,123.48
774,2025-12-17 16:18:03,2025-12-17 16:22:00,236.24
784,2025-12-17 16:21:34,2025-12-17 16:22:10,36.43
786,2025-12-17 16:22:09,2025-12-17 16:22:29,20.02
783,2025-12-17 16:21:18,2025-12-17 16:22:42,84.7
787,2025-12-17 16:22:23,2025-12-17 16:22:54,31.38
788,2025-12-17 16:22:44,2025-12-17 16:23:32,48.28
792,2025-12-17 16:24:03,2025-12-17 16:24:21,18.45
793,2025-12-17 16:24:27,2025-12-17 16:24:47,19.38
790,2025-12-17 16:23:36,2025-12-17 16:24:50,74.1
791,2025-12-17 16:23:44,2025-12-17 16:24:54,69.77
794,2025-12-17 16:24:48,2025-12-17 16:25:06,18.66
795,2025-12-17 16:25:05,2025-12-17 16:25:23,18.46
789,2025-12-17 16:23:30,2025-12-17 16:25:54,143.97
796,2025-12-17 16:25:19,2025-12-17 16:26:18,58.5
798,2025-12-17 16:26:20,2025-12-17 16:26:40,19.66
800,2025-12-17 16:26:33,2025-12-17 16:26:52,19.34
797,2025-12-17 16:26:17,2025-12-17 16:27:12,55.19
803,2025-12-17 16:26:48,2025-12-17 16:27:12,23.87
802,2025-12-17 16:26:45,2025-12-17 16:27:19,33.07
785,2025-12-17 16:22:06,2025-12-17 16:27:23,317.15
801,2025-12-17 16:26:45,2025-12-17 16:27:37,51.68
804,2025-12-17 16:26:49,2025-12-17 16:27:37,48.59
799,2025-12-17 16:26:32,2025-12-17 16:27:51,79.4
806,2025-12-17 16:27:50,2025-12-17 16:28:23,32.99
809,2025-12-17 16:28:04,2025-12-17 16:28:23,19.71
807,2025-12-17 16:27:58,2025-12-17 16:28:37,38.78
808,2025-12-17 16:28:03,2025-12-17 16:28:44,41.0
769,2025-12-17 16:16:18,2025-12-17 16:28:48,750.63
811,2025-12-17 16:28:55,2025-12-17 16:29:15,20.14
813,2025-12-17 16:29:14,2025-12-17 16:29:36,22.23
810,2025-12-17 16:28:39,2025-12-17 16:29:43,63.95
814,2025-12-17 16:29:38,2025-12-17 16:30:16,37.98
812,2025-12-17 16:29:08,2025-12-17 16:30:35,87.32
816,2025-12-17 16:30:08,2025-12-17 16:30:45,37.14
818,2025-12-17 16:30:46,2025-12-17 16:31:11,25.11
821,2025-12-17 16:30:48,2025-12-17 16:31:15,26.52
819,2025-12-17 16:30:46,2025-12-17 16:31:17,30.17
820,2025-12-17 16:30:46,2025-12-17 16:31:47,60.55
805,2025-12-17 16:27:17,2025-12-17 16:32:17,299.66
817,2025-12-17 16:30:18,2025-12-17 16:32:23,124.91
825,2025-12-17 16:31:55,2025-12-17 16:32:32,37.0
815,2025-12-17 16:29:49,2025-12-17 16:32:37,167.98
824,2025-12-17 16:31:51,2025-12-17 16:32:53,62.16
826,2025-12-17 16:32:02,2025-12-17 16:32:56,54.27
828,2025-12-17 16:32:39,2025-12-17 16:33:01,21.67
835,2025-12-17 16:33:09,2025-12-17 16:33:31,21.88
836,2025-12-17 16:33:18,2025-12-17 16:33:41,22.88
830,2025-12-17 16:32:43,2025-12-17 16:33:42,58.7
822,2025-12-17 16:31:49,2025-12-17 16:33:44,114.72
829,2025-12-17 16:32:39,2025-12-17 16:33:48,68.63
831,2025-12-17 16:32:48,2025-12-17 16:33:51,62.61
823,2025-12-17 16:31:51,2025-12-17 16:33:52,120.85
837,2025-12-17 16:34:00,2025-12-17 16:34:23,22.75
839,2025-12-17 16:34:11,2025-12-17 16:34:32,21.52
827,2025-12-17 16:32:33,2025-12-17 16:34:51,137.66
842,2025-12-17 16:34:45,2025-12-17 16:35:03,18.31
841,2025-12-17 16:34:37,2025-12-17 16:35:14,37.45
844,2025-12-17 16:34:59,2025-12-17 16:35:18,19.71
843,2025-12-17 16:34:59,2025-12-17 16:35:20,20.99
834,2025-12-17 16:33:06,2025-12-17 16:35:31,145.17
846,2025-12-17 16:35:08,2025-12-17 16:35:36,28.09
833,2025-12-17 16:33:02,2025-12-17 16:35:38,156.83
838,2025-12-17 16:34:08,2025-12-17 16:35:51,102.23
850,2025-12-17 16:35:34,2025-12-17 16:35:54,20.03
849,2025-12-17 16:35:32,2025-12-17 16:35:55,22.48
845,2025-12-17 16:34:59,2025-12-17 16:35:57,57.43
847,2025-12-17 16:35:08,2025-12-17 16:35:58,49.29
851,2025-12-17 16:35:38,2025-12-17 16:35:58,20.0
854,2025-12-17 16:36:23,2025-12-17 16:36:41,17.66
852,2025-12-17 16:35:45,2025-12-17 16:36:44,59.14
840,2025-12-17 16:34:15,2025-12-17 16:36:53,158.34
856,2025-12-17 16:36:52,2025-12-17 16:37:11,18.81
858,2025-12-17 16:37:03,2025-12-17 16:37:26,23.04
848,2025-12-17 16:35:27,2025-12-17 16:37:27,120.42
865,2025-12-17 16:37:10,2025-12-17 16:37:28,18.08
862,2025-12-17 16:37:10,2025-12-17 16:37:34,23.86
859,2025-12-17 16:37:04,2025-12-17 16:37:36,32.5
857,2025-12-17 16:36:58,2025-12-17 16:37:38,39.45
868,2025-12-17 16:37:21,2025-12-17 16:37:39,18.27
866,2025-12-17 16:37:17,2025-12-17 16:37:52,34.34
869,2025-12-17 16:37:38,2025-12-17 16:37:56,18.56
855,2025-12-17 16:36:29,2025-12-17 16:38:00,91.32
871,2025-12-17 16:37:42,2025-12-17 16:38:01,18.55
872,2025-12-17 16:37:42,2025-12-17 16:38:03,20.33
873,2025-12-17 16:37:52,2025-12-17 16:38:11,19.9
860,2025-12-17 16:37:04,2025-12-17 16:38:19,75.01
867,2025-12-17 16:37:18,2025-12-17 16:38:20,61.86
864,2025-12-17 16:37:10,2025-12-17 16:38:21,71.3
874,2025-12-17 16:38:10,2025-12-17 16:38:29,18.83
875,2025-12-17 16:38:17,2025-12-17 16:38:36,18.3
876,2025-12-17 16:38:22,2025-12-17 16:39:03,40.3
863,2025-12-17 16:37:10,2025-12-17 16:39:07,117.38
879,2025-12-17 16:38:54,2025-12-17 16:39:13,19.56
877,2025-12-17 16:38:37,2025-12-17 16:39:17,39.79
870,2025-12-17 16:37:40,2025-12-17 16:39:19,98.86
880,2025-12-17 16:39:15,2025-12-17 16:39:46,30.49
878,2025-12-17 16:38:51,2025-12-17 16:39:51,59.91
861,2025-12-17 16:37:10,2025-12-17 16:40:27,197.55
884,2025-12-17 16:40:11,2025-12-17 16:40:28,17.86
853,2025-12-17 16:36:16,2025-12-17 16:40:39,262.68
886,2025-12-17 16:40:22,2025-12-17 16:40:40,18.1
887,2025-12-17 16:40:37,2025-12-17 16:40:59,22.41
889,2025-12-17 16:40:43,2025-12-17 16:41:00,17.78
890,2025-12-17 16:40:53,2025-12-17 16:41:11,17.89
883,2025-12-17 16:40:10,2025-12-17 16:41:21,70.99
891,2025-12-17 16:40:56,2025-12-17 16:41:25,29.49
882,2025-12-17 16:39:47,2025-12-17 16:41:26,99.25
892,2025-12-17 16:40:56,2025-12-17 16:41:32,35.97
894,2025-12-17 16:41:29,2025-12-17 16:41:47,17.91
893,2025-12-17 16:41:07,2025-12-17 16:41:51,44.67
896,2025-12-17 16:41:35,2025-12-17 16:41:53,18.05
897,2025-12-17 16:41:40,2025-12-17 16:42:06,25.33
898,2025-12-17 16:41:51,2025-12-17 16:42:09,18.48
900,2025-12-17 16:41:54,2025-12-17 16:42:12,17.82
901,2025-12-17 16:41:55,2025-12-17 16:42:13,17.9
902,2025-12-17 16:42:12,2025-12-17 16:42:31,19.49
903,2025-12-17 16:42:13,2025-12-17 16:42:32,18.36
899,2025-12-17 16:41:53,2025-12-17 16:42:36,43.82
904,2025-12-17 16:42:20,2025-12-17 16:42:53,32.22
895,2025-12-17 16:41:33,2025-12-17 16:42:54,80.36
881,2025-12-17 16:39:22,2025-12-17 16:42:57,214.8
905,2025-12-17 16:42:37,2025-12-17 16:43:12,34.97
908,2025-12-17 16:43:35,2025-12-17 16:43:53,17.62
909,2025-12-17 16:43:35,2025-12-17 16:44:28,52.78
910,2025-12-17 16:44:10,2025-12-17 16:44:28,17.72
907,2025-12-17 16:43:34,2025-12-17 16:44:31,57.5
906,2025-12-17 16:43:00,2025-12-17 16:44:54,114.09
912,2025-12-17 16:44:37,2025-12-17 16:44:55,17.82
888,2025-12-17 16:40:40,2025-12-17 16:45:14,273.72
913,2025-12-17 16:45:04,2025-12-17 16:45:21,17.89
914,2025-12-17 16:45:11,2025-12-17 16:45:30,18.41
885,2025-12-17 16:40:19,2025-12-17 16:46:13,354.69
916,2025-12-17 16:45:38,2025-12-17 16:46:22,44.49
920,2025-12-17 16:46:20,2025-12-17 16:46:43,23.56
921,2025-12-17 16:46:30,2025-12-17 16:46:51,21.67
923,2025-12-17 16:46:34,2025-12-17 16:46:53,18.92
922,2025-12-17 16:46:34,2025-12-17 16:46:57,22.43
925,2025-12-17 16:46:57,2025-12-17 16:47:15,17.68
919,2025-12-17 16:46:19,2025-12-17 16:47:27,68.49
917,2025-12-17 16:45:50,2025-12-17 16:47:32,102.32
832,2025-12-17 16:32:55,2025-12-17 16:47:43,888.12
926,2025-12-17 16:47:21,2025-12-17 16:47:43,21.95
918,2025-12-17 16:46:18,2025-12-17 16:48:13,115.02
929,2025-12-17 16:47:47,2025-12-17 16:48:15,28.04
931,2025-12-17 16:48:03,2025-12-17 16:48:21,17.95
927,2025-12-17 16:47:39,2025-12-17 16:48:47,67.89
